date,jurisdiction,state,county,doc_type,title,text,url,year,month,tokens,kw_count,kw_per_1k,has_keyword
2022-06-03,El Paso County,CO,El Paso County,agenda,Work Session Minutes,Water utility rate increase approved following public comment period. Planning commission update on development applications received. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Planning commission update on development applications received. Planning commission update on development applications received.,https://agendawatch.org/docs/co/el_paso_county/20220603/,2022,2022-06,"['water', 'utility', 'rate', 'increase', 'period', 'planning', 'update', 'development', 'applications', 'received', 'budget', 'increase', 'infrastructure', 'spending', 'planning', 'update', 'development', 'applications', 'received', 'planning', 'update', 'development', 'applications', 'received', 'work']",0,0.0,False
2022-06-09,Arapahoe County,CO,Arapahoe County,agenda,Special Session Agenda,Planning commission update on development applications received. Animal control contract renewal discussed and approved. Water utility rate increase approved following public comment period.,https://agendawatch.org/docs/co/arapahoe_county/20220609/,2022,2022-06,"['planning', 'update', 'development', 'applications', 'received', 'animal', 'control', 'contract', 'renewal', 'discussed', 'water', 'utility', 'rate', 'increase', 'period']",0,0.0,False
2022-06-18,Jefferson County,CO,Jefferson County,agenda,Work Session Minutes,Emergency services dispatch modernization project update. Animal control contract renewal discussed and approved. Planning commission update on development applications received. Planning commission update on development applications received. Library millage rate discussion and public comment. Planning commission update on development applications received. Library millage rate discussion and public comment. Emergency services dispatch modernization project update.,https://agendawatch.org/docs/co/jefferson_county/20220618/,2022,2022-06,"['emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'animal', 'control', 'contract', 'renewal', 'discussed', 'planning', 'update', 'development', 'applications', 'received', 'planning', 'update', 'development', 'applications', 'received', 'library', 'millage', 'rate', 'planning', 'update', 'development', 'applications', 'received', 'library', 'millage', 'rate', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'work']",0,0.0,False
2022-06-03,Jefferson County,CO,Jefferson County,agenda,Commission Meeting Minutes,Public comment included questions about whether noncitizen residents could vote. Tax increment financing district proposed for downtown revitalization. Discussion of early voting expansion and election accessibility. Public hearing on zoning variance for the proposed commercial development. Claims of widespread fraud in the 2020 election were raised by three residents. The board voted on certifying the election results.,https://agendawatch.org/docs/co/jefferson_county/20220603/,2022,2022-06,"['included', 'questions', 'whether', 'noncitizen', 'residents', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'early', 'voting', 'expansion', 'election', 'accessibility', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'claims', 'widespread', 'fraud', 'election', 'raised', 'residents', 'voted', 'certifying', 'election', 'results']",3,96.7742,True
2022-06-12,Jefferson County,CO,Jefferson County,agenda,Public Hearing Notice,Tax increment financing district proposed for downtown revitalization. Planning commission update on development applications received. Water utility rate increase approved following public comment period. Tax increment financing district proposed for downtown revitalization. Animal control contract renewal discussed and approved. Health department report on vaccination rates and public health initiatives. Animal control contract renewal discussed and approved. Planning commission update on development applications received.,https://agendawatch.org/docs/co/jefferson_county/20220612/,2022,2022-06,"['tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'planning', 'update', 'development', 'applications', 'received', 'water', 'utility', 'rate', 'increase', 'period', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'animal', 'control', 'contract', 'renewal', 'discussed', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'animal', 'control', 'contract', 'renewal', 'discussed', 'planning', 'update', 'development', 'applications', 'received', 'notice']",0,0.0,False
2022-06-06,Boulder County,CO,Boulder County,minutes,Work Session Minutes,Animal control contract renewal discussed and approved. Library millage rate discussion and public comment. Discussion of the county parks and recreation master plan. Discussion of the county parks and recreation master plan.,https://agendawatch.org/docs/co/boulder_county/20220606/,2022,2022-06,"['animal', 'control', 'contract', 'renewal', 'discussed', 'library', 'millage', 'rate', 'parks', 'recreation', 'master', 'plan', 'parks', 'recreation', 'master', 'plan', 'work']",0,0.0,False
2022-06-24,Boulder County,CO,Boulder County,agenda,Work Session Minutes,Animal control contract renewal discussed and approved. School board liaison report on enrollment trends. The board discussed concerns about election integrity and the upcoming election cycle. Staff report on road maintenance and bridge inspection schedule. School board liaison report on enrollment trends. Animal control contract renewal discussed and approved.,https://agendawatch.org/docs/co/boulder_county/20220624/,2022,2022-06,"['animal', 'control', 'contract', 'renewal', 'discussed', 'school', 'liaison', 'enrollment', 'trends', 'discussed', 'concerns', 'election', 'integrity', 'upcoming', 'election', 'cycle', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'school', 'liaison', 'enrollment', 'trends', 'animal', 'control', 'contract', 'renewal', 'discussed', 'work']",2,64.5161,True
2022-06-08,Adams County,CO,Adams County,agenda,Special Session Agenda,A resident presented claims of foreign interference in the election process. Public hearing on zoning variance for the proposed commercial development. Tax increment financing district proposed for downtown revitalization. The election of new board members was conducted according to Robert's Rules.,https://agendawatch.org/docs/co/adams_county/20220608/,2022,2022-06,"['resident', 'presented', 'claims', 'foreign', 'interference', 'election', 'process', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'election', 'members', 'conducted', 'according', 'robert', 'rules']",2,83.3333,True
2022-06-15,Adams County,CO,Adams County,minutes,Special Session Agenda,Planning commission update on development applications received. Tax increment financing district proposed for downtown revitalization. The board discussed concerns about election integrity and the upcoming election cycle. School board liaison report on enrollment trends. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Animal control contract renewal discussed and approved. Debate over ballot drop box locations for the upcoming election. Staff report on road maintenance and bridge inspection schedule.,https://agendawatch.org/docs/co/adams_county/20220615/,2022,2022-06,"['planning', 'update', 'development', 'applications', 'received', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'discussed', 'concerns', 'election', 'integrity', 'upcoming', 'election', 'cycle', 'school', 'liaison', 'enrollment', 'trends', 'budget', 'increase', 'infrastructure', 'spending', 'animal', 'control', 'contract', 'renewal', 'discussed', 'debate', 'ballot', 'drop', 'box', 'locations', 'upcoming', 'election', 'road', 'maintenance', 'bridge', 'inspection', 'schedule']",3,69.7674,True
2022-06-24,Harris County,TX,Harris County,agenda,Special Session Agenda,Emergency services dispatch modernization project update. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Library millage rate discussion and public comment. Tax increment financing district proposed for downtown revitalization.,https://agendawatch.org/docs/tx/harris_county/20220624/,2022,2022-06,"['emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'budget', 'increase', 'infrastructure', 'spending', 'library', 'millage', 'rate', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization']",0,0.0,False
